,TICKER,CIK,YEAR,ACCESSION NUMBER,CONFORMED SUBMISSION TYPE,CONFORMED PERIOD OF REPORT,FILED AS OF DATE,DATE AS OF CHANGE,COMPANY CONFORMED NAME,FISCAL YEAR END,YEAR-1 REVENUE,REVENUE,YEAR+1 REVENUE,YEAR-1 NET INCOME,NET INCOME,YEAR+1 NET INCOME,Y-1 PROFIT MARGIN,Y PROFIT MARGIN,Y+1 PROFIT MARGIN,CURRENT REVENUE YOY,NEXT REVENUE YOY,CURRENT PROFIT MARGIN YOY,NEXT PROFIT MARGIN YOY,YEAR-1 ROE,ROE,YEAR+1 ROE,YEAR-1 ASSET,ASSET,YEAR+1 ASSET
2786,SBUX US,0000829224,2014,0000829224-14-000041,10-K,2014-09-28,2014-11-14,20141114,STARBUCKS CORP,0928,13299.5,16447.8,19162.7,1383.8,2068.1,2757.4,0.1040490243994135,0.1257371806563795,0.1438941276542449,0.2401406508549366,0.0550953466392394,0.021688156256966,0.0181569469978654,29.15134981,42.41299399,49.7276826,8219.2,10752.9,12416.3
2787,SBUX US,0000829224,2015,0000829224-15-000038,10-K,2015-09-27,2015-11-12,20151112,STARBUCKS CORP,0927,16447.8,19162.7,26508.6,2068.1,2757.4,3599.2,0.1257371806563795,0.1438941276542449,0.1357748051575715,0.0550953466392394,0.2557171461692486,0.0181569469978654,-0.0081193224966734,42.41299399,49.7276826,nan,10752.9,12416.3,19219.6
2788,SBUX US,0000829224,2019,0000829224-19-000051,10-K,2019-09-29,2019-11-15,20191115,STARBUCKS CORP,0929,19162.7,26508.6,23518.0,2757.4,3599.2,928.3,0.1438941276542449,0.1357748051575715,0.0394718938685262,0.2557171461692486,0.1003734631362511,-0.0081193224966734,-0.0963029112890452,49.7276826,nan,nan,12416.3,19219.6,29374.5
2789,SBUX US,0000829224,2020,0000829224-20-000078,10-K,2020-09-27,2020-11-12,20201112,STARBUCKS CORP,0927,26508.6,23518.0,29060.6,3599.2,928.3,4199.3,0.1357748051575715,0.0394718938685262,0.1445014899898832,0.1003734631362511,1.6279601876215537,-0.0963029112890452,0.1050295961213569,nan,nan,nan,19219.6,29374.5,31392.6
2790,SBUX US,0000829224,2021,0000829224-21-000086,10-K,2021-10-03,2021-11-19,20211119,STARBUCKS CORP,0927,23518.0,29060.6,32250.3,928.3,4199.3,3281.6,0.0394718938685262,0.1445014899898832,0.1017540922099949,1.6279601876215537,-1.0,0.1050295961213569,-0.0427473977798882,nan,nan,nan,29374.5,31392.6,27978.4
2791,SBUX US,0000829224,2022,0000829224-22-000058,10-K,2022-10-02,2022-11-18,20221118,STARBUCKS CORP,0927,29060.6,32250.3,35975.6,4199.3,3281.6,4124.5,0.1445014899898832,0.1017540922099949,0.1146471497348202,1.0,-1.0,-0.0427473977798882,0.0128930575248253,nan,nan,nan,31392.6,27978.4,29445.5
2792,SBUX US,0000829224,2023,0000829224-23-000058,10-K,2023-10-01,2023-11-17,20231117,STARBUCKS CORP,0927,32250.3,35975.6,0.0,3281.6,4124.5,0.0,0.1017540922099949,0.1146471497348202,0.0,1.0,-0.0612978889757623,0.0128930575248253,0.0,nan,nan,0,27978.4,29445.5,0
2793,SCHW US,0000316709,2008,0001193125-09-037420,10-K,2008-12-31,2009-02-25,20090225,SCHWAB CHARLES CORP,1231,0.0,5393.0,4414.0,0.0,1212.0,787.0,0.0,0.2247357685889115,0.1782963298595378,-0.0612978889757623,-0.0851241046143594,0.0,-0.0464394387293737,0,31.10483767,17.23231881,0,51675.0,75431.0
2794,SCHW US,0000316709,2009,0001193125-10-040444,10-K,2009-12-31,2010-02-25,20100225,SCHWAB CHARLES CORP,1231,5393.0,4414.0,4474.0,1212.0,787.0,454.0,0.2247357685889115,0.1782963298595378,0.1014751899865891,-0.0851241046143594,0.0331391114348142,-0.0464394387293737,-0.0768211398729486,31.10483767,17.23231881,8.03610939,51675.0,75431.0,92568.0
2795,SCHW US,0000316709,2010,0001193125-11-046932,10-K,2010-12-31,2011-02-25,20110225,SCHWAB CHARLES CORP,1231,4414.0,4474.0,4884.0,787.0,454.0,864.0,0.1782963298595378,0.1014751899865891,0.1769041769041769,0.0331391114348142,0.026612618963694,-0.0768211398729486,0.0754289869175877,17.23231881,8.03610939,12.39598278,75431.0,92568.0,108553.0
2796,SCHW US,0000316709,2011,0001193125-12-077926,10-K,2011-12-31,2012-02-24,20120224,SCHWAB CHARLES CORP,1231,4474.0,4884.0,5049.0,454.0,864.0,928.0,0.1014751899865891,0.1769041769041769,0.1837987720340661,0.026612618963694,0.0212875536480686,0.0754289869175877,0.0068945951298892,8.03610939,12.39598278,10.75648678,92568.0,108553.0,133637.0
2797,SCHW US,0000316709,2012,0001193125-13-071646,10-K,2012-12-31,2013-02-22,20130222,SCHWAB CHARLES CORP,1231,4884.0,5049.0,5539.0,864.0,928.0,1071.0,0.1769041769041769,0.1837987720340661,0.1933562014804116,0.0212875536480686,0.0778282064212472,0.0068945951298892,0.0095574294463454,12.39598278,10.75648678,11.0989011,108553.0,133637.0,143642.0
2798,SCHW US,0000316709,2013,0000316709-14-000005,10-K,2013-12-31,2014-02-24,20140224,SCHWAB CHARLES CORP,1231,5049.0,5539.0,6156.0,928.0,1071.0,1321.0,0.1837987720340661,0.1933562014804116,0.2145873944119558,0.0778282064212472,0.0467872738615096,0.0095574294463454,0.0212311929315441,10.75648678,11.0989011,12.35426668,133637.0,143642.0,154642.0
2799,SCHW US,0000316709,2014,0000316709-15-000014,10-K,2014-12-31,2015-02-23,20150223,SCHWAB CHARLES CORP,1231,5539.0,6156.0,6501.0,1071.0,1321.0,1447.0,0.1933562014804116,0.2145873944119558,0.2225811413628672,0.0467872738615096,-0.008492252681764,0.0212311929315441,0.0079937469509114,11.0989011,12.35426668,11.94657324,143642.0,154642.0,183705.0
2800,SCHW US,0000316709,2015,0000316709-16-000067,10-K,2015-12-31,2016-02-24,20160224,SCHWAB CHARLES CORP,1231,6156.0,6501.0,11785.0,1321.0,1447.0,3704.0,0.2145873944119558,0.2225811413628672,0.3142978362324989,-0.008492252681764,-0.0075131480090157,0.0079937469509114,0.0917166948696317,12.35426668,11.94657324,19.20740842,154642.0,183705.0,294005.0
2801,SCHW US,0000316709,2019,0000316709-20-000012,10-K,2019-12-31,2020-02-26,20200226,SCHWAB CHARLES CORP,1231,6501.0,11785.0,12109.0,1447.0,3704.0,3299.0,0.2225811413628672,0.3142978362324989,0.2724419853001899,-0.0075131480090157,0.1401968205904617,0.0917166948696317,-0.041855850932309,11.94657324,19.20740842,9.069368899,183705.0,294005.0,549009.0
2802,SCHW US,0000316709,2020,0000316709-21-000012,10-K,2020-12-31,2021-02-24,20210224,SCHWAB CHARLES CORP,1231,11785.0,12109.0,18996.0,3704.0,3299.0,5855.0,0.3142978362324989,0.2724419853001899,0.308222783743946,0.1401968205904617,-1.0,-0.041855850932309,0.0357807984437561,19.20740842,9.069368899,11.35942186,294005.0,549009.0,667270.0
2803,SCHW US,0000316709,2021,0000316709-22-000009,10-K,2021-12-31,2022-02-24,20220224,SCHWAB CHARLES CORP,1231,12109.0,18996.0,22307.0,3299.0,5855.0,7183.0,0.2724419853001899,0.308222783743946,0.3220065450307078,0.0,0.0,0.0357807984437561,0.0137837612867617,9.069368899,11.35942186,18.1982748,549009.0,667270.0,551772.0
2804,SCHW US,0000316709,2022,0000316709-23-000009,10-K,2022-12-31,2023-02-24,20230224,SCHWAB CHARLES CORP,1231,18996.0,22307.0,0.0,5855.0,7183.0,0.0,0.308222783743946,0.3220065450307078,0.0,0.0,0.4453344194044711,0.0137837612867617,0.0,11.35942186,18.1982748,0,667270.0,551772.0,0
2805,SJM US,0000091419,2020,0000091419-20-000065,10-K,2020-04-30,2020-06-19,20200619,J M SMUCKER Co,0430,0.0,7801.0,8002.7,0.0,779.5,876.3,0.0,0.0999230867837456,0.1095005435665462,0.4453344194044711,0.2307031707764354,0.0,0.0095774567828006,0,9.591990793,10.74180084,0,16970.4,16284.2
2806,SJM US,0000091419,2021,0000091419-21-000048,10-K,2021-04-30,2021-06-17,20210617,J M SMUCKER Co,0430,7801.0,8002.7,7998.9,779.5,876.3,631.7,0.0999230867837456,0.1095005435665462,0.07897335883684,0.2307031707764354,0.2649444670582078,0.0095774567828006,-0.0305271847297062,9.591990793,10.74180084,7.767646896,16970.4,16284.2,16055.0
2807,SJM US,0000091419,2022,0000091419-22-000049,10-K,2022-04-30,2022-06-16,20220616,J M SMUCKER Co,0430,8002.7,7998.9,0.0,876.3,631.7,0.0,0.1095005435665462,0.07897335883684,0.0,0.2649444670582078,0.1691787434061576,-0.0305271847297062,0.0,10.74180084,7.767646896,0,16284.2,16055.0,0
2808,SLB US,0000087347,2003,0001193125-04-033890,10-K,2003-12-31,2004-03-03,Not found,SCHLUMBERGER LTD /NV/,1231,0.0,10017.21,14309.18,0.0,383.0,2206.97,0.0,0.038234198943618,0.1542345543210722,0.1691787434061576,0.1911926966223107,0.0,0.1160003553774541,0,6.668194924,32.19893726,0,20041.326171875,18077.492
2809,SLB US,0000087347,2005,0001193125-06-037849,10-K,2005-12-31,2006-02-24,20060223,SCHLUMBERGER LTD /NV/,1231,10017.21,14309.18,19230.48,383.0,2206.97,3709.85,0.038234198943618,0.1542345543210722,0.1929151014431257,0.1911926966223107,3.067970738832111,0.1160003553774541,0.0386805471220535,6.668194924,32.19893726,41.19432131,20041.326171875,18077.492,22832.097
2810,SLB US,0000087347,2006,0001193125-07-033647,10-K,2006-12-31,2007-02-16,20070216,SCHLUMBERGER LTD /NV/,1231,14309.18,19230.48,23276.54,2206.97,3709.85,5176.07,0.1542345543210722,0.1929151014431257,0.2223728268892197,3.067970738832111,0.2383995131598965,0.0386805471220535,0.029457725446094,32.19893726,41.19432131,40.92442171,18077.492,22832.097,27853.381
2811,SLB US,0000087347,2007,0001193125-08-029168,10-K,2007-12-31,2008-02-13,20080213,SCHLUMBERGER LTD /NV/,1231,19230.48,23276.54,27162.93,3709.85,5176.07,5434.8,0.1929151014431257,0.2223728268892197,0.2000815081436354,0.2383995131598965,0.3125716625716626,0.029457725446094,-0.0222913187455843,41.19432131,40.92442171,34.24803188,22832.097,27853.381,32094.0
2812,SLB US,0000087347,2008,0001193125-09-024868,10-K,2008-12-31,2009-02-11,20090211,SCHLUMBERGER LTD /NV/,1231,23276.54,27162.93,22702.0,5176.07,5434.8,3134.0,0.2223728268892197,0.2000815081436354,0.1380495110562946,0.3125716625716626,0.3511995757027423,-0.0222913187455843,-0.0620319970873408,40.92442171,34.24803188,17.41982102,27853.381,32094.0,33465.0
2813,SLB US,0000087347,2009,0001193125-10-023041,10-K,2009-12-31,2010-02-05,20100205,SCHLUMBERGER LTD /NV/,1231,27162.93,22702.0,26672.0,5434.8,3134.0,4267.0,0.2000815081436354,0.1380495110562946,0.1599805038992201,0.3511995757027423,0.0389748326021704,-0.0620319970873408,0.0219309928429255,34.24803188,17.41982102,16.95070115,32094.0,33465.0,51767.0
2814,SLB US,0000087347,2010,0000950123-11-009144,10-K,2010-12-31,2011-02-04,20110204,SCHLUMBERGER LTD /NV/,1231,22702.0,26672.0,41731.0,3134.0,4267.0,5490.0,0.1380495110562946,0.1599805038992201,0.1315568761831732,0.0389748326021704,-1.0,0.0219309928429255,-0.0284236277160469,17.41982102,16.95070115,16.63283546,33465.0,51767.0,61547.0
2815,SLB US,0000087347,2012,0001193125-13-031766,10-K,2012-12-31,2013-01-31,20130131,SCHLUMBERGER LTD /NV/,1231,26672.0,41731.0,35475.0,4267.0,5490.0,2072.0,0.1599805038992201,0.1315568761831732,0.0584073291050035,1.0,0.0,-0.0284236277160469,-0.0731495470781696,16.95070115,16.63283546,5.639399589,51767.0,61547.0,68005.0
2816,SLB US,0000087347,2015,0001564590-16-012009,10-K,2015-12-31,2016-01-27,20160127,SCHLUMBERGER LTD /NV/,1231,41731.0,35475.0,22929.0,5490.0,2072.0,1881.0,0.1315568761831732,0.0584073291050035,0.0820358497972,0.0,-0.5039302524313987,-0.0731495470781696,0.0236285206921965,16.63283546,5.639399589,13.89473684,61547.0,68005.0,41511.0
2817,SLB US,0000087347,2021,0001564590-22-002421,10-K,2021-12-31,2022-01-26,20220126,SCHLUMBERGER LIMITED/NV,1231,35475.0,22929.0,28091.0,2072.0,1881.0,3441.0,0.0584073291050035,0.0820358497972,0.1224947492079313,-0.5039302524313987,-0.0258122731343181,0.0236285206921965,0.0404588994107313,5.639399589,13.89473684,21.05295359,68005.0,41511.0,43135.0
2818,SLB US,0000087347,2022,0001564590-23-000762,10-K,2022-12-31,2023-01-25,20230125,SCHLUMBERGER LIMITED/NV,1231,22929.0,28091.0,0.0,1881.0,3441.0,0.0,0.0820358497972,0.1224947492079313,0.0,-0.0258122731343181,-0.0147707896232571,0.0404588994107313,0.0,13.89473684,21.05295359,0,41511.0,43135.0,0
2819,SNA US,0000091440,2006,0001104659-07-012161,10-K,2006-12-30,2007-02-20,20070220,SNAP ON INC,1231,0.0,2522.4,2904.2,0.0,100.1,181.2,0.0,0.0396844275293371,0.0623923972178224,-0.0147707896232571,0.1188197085594633,0.0,0.0227079696884853,0,9.820946775,15.37939229,0,2654.5,2765.1
2820,SNA US,0000091440,2007,0001104659-08-011401,10-K,2007-12-29,2008-02-19,20080219,SNAP ON INC,1231,2522.4,2904.2,2934.7,100.1,181.2,236.7,0.0396844275293371,0.0623923972178224,0.0806556036392135,0.1188197085594633,1.1202184748772988,0.0227079696884853,0.018263206421391,9.820946775,15.37939229,19.19241061,2654.5,2765.1,2710.3
2821,SNA US,0000091440,2009,0001104659-09-010323,10-K,2009-01-03,2009-02-18,20090218,SNAP-ON Inc,0103,2904.2,2934.7,2420.8,181.2,236.7,134.2,0.0623923972178224,0.0806556036392135,0.0554362194315928,1.1202184748772988,0.0,0.018263206421391,-0.0252193842076206,15.37939229,19.19241061,10.83787603,2765.1,2710.3,3447.4
2822,SNA US,0000091440,2010,0001193125-10-033916,10-K,2010-01-02,2010-02-18,20100218,SNAP-ON Inc,0103,2934.7,2420.8,3099.2,236.7,134.2,306.1,0.0806556036392135,0.0554362194315928,0.0987674238513164,0.0,-0.4588951639779861,-0.0252193842076206,0.0433312044197236,19.19241061,10.83787603,18.36783678,2710.3,3447.4,3902.3
2823,SNA US,0000091440,2012,0001193125-13-058193,10-K,2012-12-29,2013-02-14,20130214,SNAP-ON Inc,0103,2420.8,3099.2,3237.5,134.2,306.1,350.3,0.0554362194315928,0.0987674238513164,0.1082007722007722,-0.4588951639779861,0.1063188733894862,0.0433312044197236,0.0094333483494557,10.83787603,18.36783678,17.8939034,3447.4,3902.3,4110.0
2824,SNA US,0000091440,2013,0001193125-14-054235,10-K,2013-12-28,2014-02-14,20140214,SNAP-ON Inc,1229,3099.2,3237.5,3492.6,306.1,350.3,421.9,0.0987674238513164,0.1082007722007722,0.1207982591765446,0.1063188733894862,0.111694577772428,0.0094333483494557,0.0125974869757724,18.36783678,17.8939034,19.52788706,3902.3,4110.0,4310.1
2825,SNA US,0000091440,2015,0001193125-15-046309,10-K,2015-01-03,2015-02-12,20150212,SNAP-ON Inc,1229,3237.5,3492.6,7304.9,350.3,421.9,1025.1,0.1082007722007722,0.1207982591765446,0.1403304631138003,0.111694577772428,1.3733538458762116,0.0125974869757724,0.0195322039372556,17.8939034,19.52788706,42.44677928,4110.0,4310.1,9054.3
2826,SNA US,0000091440,2016,0001193125-16-459788,10-K,2016-01-02,2016-02-11,20160211,SNAP-ON Inc,1229,3492.6,7304.9,7304.9,421.9,1025.1,1025.1,0.1207982591765446,0.1403304631138003,0.1403304631138003,1.3733538458762116,0.0,0.0195322039372556,0.0,19.52788706,42.44677928,42.44677928,4310.1,9054.3,9054.3
2827,SNA US,0000091440,2016,0001193125-17-036139,10-K,2016-12-31,2017-02-09,20170209,SNAP-ON Inc,1229,7304.9,7304.9,4070.4,1025.1,1025.1,679.9,0.1403304631138003,0.1403304631138003,0.16703518081761,0.0,-0.3474387951207179,0.0,0.0267047177038097,42.44677928,42.44677928,22.46600691,9054.3,9054.3,5373.1
2828,SNA US,0000091440,2018,0000091440-19-000003,10-K,2018-12-29,2019-02-14,20190214,SNAP-ON Inc,1229,7304.9,4070.4,0.0,1025.1,679.9,0.0,0.1403304631138003,0.16703518081761,0.0,-0.3474387951207179,0.0541529390859543,0.0267047177038097,0.0,42.44677928,22.46600691,nan,9054.3,5373.1,nan
2829,SNA US,0000091440,2021,0000091440-21-000005,10-K,2021-01-02,2021-02-11,20210211,Snap-on Inc,0102,4070.4,0.0,9444.2,679.9,0.0,1732.2,0.16703518081761,0.0,0.1834141589547023,0.0541529390859543,0.1377926754118111,0.0,0.0,22.46600691,nan,41.54272901,5373.1,nan,13732.5
2830,SNA US,0000091440,2022,0000091440-22-000005,10-K,2022-01-01,2022-02-11,20220210,Snap-on Inc,0101,0.0,9444.2,9444.2,0.0,1732.2,1732.2,0.0,0.1834141589547023,0.1834141589547023,0.1377926754118111,0.0582793552257365,0.0,0.0,nan,41.54272901,41.54272901,nan,13732.5,13732.5
2831,SNA US,0000091440,2022,0000091440-23-000005,10-K,2022-12-31,2023-02-09,20230209,Snap-on Inc,1231,9444.2,9444.2,0.0,1732.2,1732.2,0.0,0.1834141589547023,0.1834141589547023,0.0,0.0582793552257365,0.0412611276985888,0.0,0.0,41.54272901,41.54272901,0,13732.5,13732.5,0
2832,SNPS US,0000883241,2004,0001047469-05-000652,10-K,2004-10-31,2005-01-12,20050111,SYNOPSYS INC,1028,0.0,1092.1,1336.95,0.0,74.34,189.98,0.0,0.0680706894972987,0.1420995549571786,0.0412611276985888,-1.0,0.0,0.0740288654598798,0,5.509588859,12.81572496,0,2092.187012,2742.478
2833,SNPS US,0000883241,2008,0001047469-08-013321,10-K,2008-10-31,2008-12-22,20081219,SYNOPSYS INC,1031,1092.1,1336.95,1360.05,74.34,189.98,167.68,0.0680706894972987,0.1420995549571786,0.12328958494173,1.0,8.71164551324872,0.0740288654598798,-0.0188099700154485,5.509588859,12.81572496,9.943908695,2092.187012,2742.478,2938.854
2834,SNPS US,0000883241,2009,0001193125-09-255277,10-K,2009-10-31,2009-12-18,20091218,SYNOPSYS INC,1031,1336.95,1360.05,1380.66,189.98,167.68,237.06,0.1420995549571786,0.12328958494173,0.1717004910694885,8.71164551324872,0.0365012037143184,-0.0188099700154485,0.0484109061277584,12.81572496,9.943908695,12.02038968,2742.478,2938.854,3286.541
2835,SNPS US,0000883241,2010,0001193125-10-282648,10-K,2010-10-31,2010-12-17,20101216,SYNOPSYS INC,1031,1360.05,1380.66,1756.02,167.68,237.06,182.4,0.12328958494173,0.1717004910694885,0.1038712543137321,0.0365012037143184,0.1630647171160807,0.0484109061277584,-0.0678292367557563,9.943908695,12.02038968,7.925377136,2938.854,3286.541,4147.656
2836,SNPS US,0000883241,2012,0001193125-12-510596,10-K,2012-10-31,2012-12-20,20121220,SYNOPSYS INC,1031,1380.66,1756.02,1962.21,237.06,182.4,247.8,0.1717004910694885,0.1038712543137321,0.1262861773204703,0.1630647171160807,0.2198673733326572,-0.0678292367557563,0.0224149230067381,12.02038968,7.925377136,9.368685565,3286.541,4147.656,4358.935
2837,SNPS US,0000883241,2013,0001193125-13-479653,10-K,2013-10-31,2013-12-20,20131219,SYNOPSYS INC,1031,1756.02,1962.21,2057.47,182.4,247.8,259.12,0.1038712543137321,0.1262861773204703,0.1259410829805538,0.2198673733326572,-1.0,0.0224149230067381,-0.0003450943399164,7.925377136,9.368685565,8.867357339,4147.656,4358.935,4775.499
2838,SNPS US,0000883241,2014,0000883241-14-000008,10-K,2014-10-31,2014-12-15,20141212,SYNOPSYS INC,1031,1962.21,2057.47,2242.21,247.8,259.12,225.93,0.1262861773204703,0.1259410829805538,0.1007621944420906,1.0,0.8923637042569081,-0.0003450943399164,-0.0251788885384632,9.368685565,8.867357339,7.299780183,4358.935,4775.499,5045.739
2839,SNPS US,0000883241,2015,0000883241-15-000014,10-K,2015-10-31,2015-12-14,20151214,SYNOPSYS INC,1031,2057.47,2242.21,2422.53,259.12,225.93,266.83,0.1259410829805538,0.1007621944420906,0.1101451788006753,0.8923637042569081,0.3484781214542943,-0.0251788885384632,0.0093829843585847,8.867357339,7.299780183,8.431673523,4775.499,5045.739,5240.365
2840,SNPS US,0000883241,2016,0000883241-16-000027,10-K,2016-10-31,2016-12-12,20161209,SYNOPSYS INC,1031,2242.21,2422.53,2724.88,225.93,266.83,136.56,0.1007621944420906,0.1101451788006753,0.050115968409618,0.3484781214542943,0.4542893725992315,0.0093829843585847,-0.0600292103910572,7.299780183,8.431673523,4.220922222,5045.739,5240.365,5396.414
2841,SNPS US,0000883241,2017,0000883241-17-000014,10-K,2017-10-31,2017-12-14,20171213,SYNOPSYS INC,1031,2422.53,2724.88,3121.06,266.83,136.56,432.52,0.1101451788006753,0.050115968409618,0.1385811230799792,0.4542893725992315,0.6027469624933968,-0.0600292103910572,0.0884651546703612,8.431673523,4.220922222,12.80629457,5240.365,5396.414,6145.974
2842,SNPS US,0000883241,2018,0000883241-18-000012,10-K,2018-10-31,2018-12-17,20181214,SYNOPSYS INC,1031,2724.88,3121.06,3360.69,136.56,432.52,532.37,0.050115968409618,0.1385811230799792,0.158410921566702,0.6027469624933968,0.3582572119157485,0.0884651546703612,0.0198297984867228,4.220922222,12.80629457,14.07975097,5396.414,6145.974,6405.16
2843,SNPS US,0000883241,2019,0000883241-19-000019,10-K,2019-10-31,2019-12-20,20191220,SYNOPSYS INC,1031,3121.06,3360.69,3685.28,432.52,532.37,664.35,0.1385811230799792,0.158410921566702,0.1802712412625363,0.3582572119157485,0.7128033279408367,0.0198297984867228,0.0218603196958342,12.80629457,14.07975097,14.77900302,6145.974,6405.16,8030.062
2844,SNPS US,0000883241,2020,0000883241-20-000015,10-K,2020-10-31,2020-12-15,20201214,SYNOPSYS INC,1031,3360.69,3685.28,4204.19,532.37,664.35,757.52,0.158410921566702,0.1802712412625363,0.1801821516154122,0.7128033279408367,0.0,0.0218603196958342,-8.908964712409095e-05,14.07975097,14.77900302,14.84955562,6405.16,8030.062,8752.26
2845,SNPS US,0000883241,2021,0000883241-21-000022,10-K,2021-10-31,2021-12-13,20211213,SYNOPSYS INC,1031,3685.28,4204.19,5081.54,664.35,757.52,984.59,0.1802712412625363,0.1801821516154122,0.1937581914144137,0.0,0.0905239296749558,-8.908964712409095e-05,0.0135760397990014,14.77900302,14.84955562,18.21490275,8030.062,8752.26,9418.087
2846,SNPS US,0000883241,2022,0000883241-22-000017,10-K,2022-10-31,2022-12-12,20221212,SYNOPSYS INC,1031,4204.19,5081.54,5842.62,757.52,984.59,1229.89,0.1801821516154122,0.1937581914144137,0.2105031646761213,0.0905239296749558,0.0908787211402835,0.0135760397990014,0.0167449732617075,14.84955562,18.21490275,21.09036303,8752.26,9418.087,10333.131
2847,SNPS US,0000883241,2023,0000883241-23-000019,10-K,2023-10-31,2023-12-12,20231212,SYNOPSYS INC,1031,5081.54,5842.62,0.0,984.59,1229.89,0.0,0.1937581914144137,0.2105031646761213,0.0,0.0908787211402835,0.2148593010990507,0.0167449732617075,0.0,18.21490275,21.09036303,0,9418.087,10333.131,0
2848,SPG US,0001063761,2013,0001047469-14-001416,10-K,2013-12-31,2014-02-27,20140227,SIMON PROPERTY GROUP INC /DE/,1231,0.0,4543.85,4870.82,0.0,1319.64,1408.59,0.0,0.2904233194317594,0.2891894999199313,0.2148593010990507,0.1473805089136918,0.0,-0.001233819511828,0,22.5388442,25.87250961,0,33324.574,29532.33
2849,SPG US,0001063761,2014,0001047469-15-001339,10-K,2014-12-31,2015-02-27,20150227,SIMON PROPERTY GROUP INC /DE/,1231,4543.85,4870.82,5266.1,1319.64,1408.59,1827.72,0.2904233194317594,0.2891894999199313,0.3470727863124513,0.1473805089136918,0.5881697200489845,-0.001233819511828,0.0578832863925199,22.5388442,25.87250961,38.46901833,33324.574,29532.33,30565.182
2850,SPG US,0001063761,2015,0001047469-16-010465,10-K,2015-12-31,2016-02-26,20160226,SIMON PROPERTY GROUP INC /DE/,1231,4870.82,5266.1,5435.23,1408.59,1827.72,1838.9,0.2891894999199313,0.3470727863124513,0.3383297486950875,0.5881697200489845,-1.0,0.0578832863925199,-0.0087430376173638,25.87250961,38.46901833,42.18600361,29532.33,30565.182,31103.578
2851,SPG US,0001063761,2016,0001558370-17-000934,10-K,2016-12-31,2017-02-24,20170224,SIMON PROPERTY GROUP INC /DE/,1231,5266.1,5435.23,5538.64,1827.72,1838.9,1947.96,0.3470727863124513,0.3383297486950875,0.351703667326275,1.0,0.1152647975077881,-0.0087430376173638,0.0133739186311875,38.46901833,42.18600361,49.12578399,30565.182,31103.578,32257.638
2852,SPG US,0001063761,2017,0001558370-18-000981,10-K,2017-12-31,2018-02-23,20180223,SIMON PROPERTY GROUP INC /DE/,1231,5435.23,5538.64,5645.29,1838.9,1947.96,2440.06,0.3383297486950875,0.351703667326275,0.4322293451709301,0.1152647975077881,0.0588144009931719,0.0133739186311875,0.080525677844655,42.18600361,49.12578399,70.59731384,31103.578,32257.638,30686.223
2853,SPG US,0001063761,2018,0001558370-19-000875,10-K,2018-12-31,2019-02-22,20190222,SIMON PROPERTY GROUP INC /DE/,1231,5538.64,5645.29,5755.19,1947.96,2440.06,2101.58,0.351703667326275,0.4322293451709301,0.3651625749975239,0.0588144009931719,-0.2551663491132933,0.080525677844655,-0.0670667701734061,49.12578399,70.59731384,73.06656266,32257.638,30686.223,31231.63
2854,SPG US,0001063761,2019,0001558370-20-001135,10-K,2019-12-31,2020-02-21,20200221,SIMON PROPERTY GROUP INC /DE/,1231,5645.29,5755.19,4607.5,2440.06,2101.58,1112.56,0.4322293451709301,0.3651625749975239,0.2414671730873575,-0.2551663491132933,0.1645021645021645,-0.0670667701734061,-0.1236954019101664,70.59731384,73.06656266,40.43716425,30686.223,31231.63,34786.846
2855,SPG US,0001063761,2020,0001558370-21-001700,10-K,2020-12-31,2021-02-25,20210225,SIMON PROPERTY GROUP INC /DE/,1231,5755.19,4607.5,5291.45,2101.58,1112.56,2139.54,0.3651625749975239,0.2414671730873575,0.404339075300721,0.1645021645021645,0.1427847245691111,-0.1236954019101664,0.1628719022133634,73.06656266,40.43716425,66.54530128,31231.63,34786.846,33011.274
2856,SPG US,0001063761,2022,0001558370-23-001840,10-K,2022-12-31,2023-02-23,20230223,SIMON PROPERTY GROUP INC /DE/,1231,4607.5,5291.45,0.0,1112.56,2139.54,0.0,0.2414671730873575,0.404339075300721,0.0,0.1427847245691111,-0.051012864113559,0.1628719022133634,0.0,40.43716425,66.54530128,0,34786.846,33011.274,0
2857,SPGI US,0000064040,2020,0000064040-21-000063,10-K,2020-12-31,2021-02-09,20210209,S&P Global Inc.,1231,0.0,7442.0,11181.0,0.0,2339.0,3248.0,0.0,0.3142972319269013,0.2904928002861998,-0.051012864113559,0.0143346837020878,0.0,-0.0238044316407015,0,473.4817814,16.90786049,0,12537.0,61784.0
2858,SPGI US,0000064040,2022,0000064040-23-000058,10-K,2022-12-31,2023-02-10,20230209,S&P Global Inc.,1231,7442.0,11181.0,0.0,2339.0,3248.0,0.0,0.3142972319269013,0.2904928002861998,0.0,0.0143346837020878,0.0448540706605222,-0.0238044316407015,0.0,473.4817814,16.90786049,0,12537.0,61784.0,0
2859,STZ US,0000016918,2013,0000016918-13-000008,10-K,2013-02-28,2013-04-29,20130429,"CONSTELLATION BRANDS, INC.",0228,0.0,2796.1,4867.7,0.0,387.8,1943.1,0.0,0.1386931797861307,0.399182365388171,0.0448540706605222,-0.1658335783593061,0.0,0.2604891856020402,0,14.00935643,49.55876352,0,7638.1,14302.1
