,Ticker,CIK,Year,Year-1 Revenue,Revenue,Year+1 Revenue,Year-1 Net Income,Net Income,Year+1 Net Income,Accession Number,Conformed Submission Type,Conformed Period Of Report,Filed As Of Date,Date As Of Change,Company Conformed Name,Fiscal Year End,Y-1 Profit Margin,Y Profit Margin,Y+1 Profit Margin,Current Revenue YOY,Next Revenue YOY,Current Profit Margin YOY,Next Profit Margin YOY
2711,RF US           d,0001281761,2012,6395,6003,5665,-215,1120,1122,0001193125-13-069212,10-K,2012-12-31,2013-02-21,20130221,REGIONS FINANCIAL CORP,1231,-0.033620015637216574,0.18657337997667833,0.19805825242718447,0.10821570756424177,0.2581645983017635,0.2201933956138949,0.01148487245050614
2712,RF US           d,0001281761,2014,5665,5492,5674,1122,1147,1062,0001281761-15-000022,10-K,2014-12-31,2015-02-17,20150217,REGIONS FINANCIAL CORP,1231,0.19805825242718447,0.20884923525127458,0.187169545294325,0.2581645983017635,0.2381570408825438,0.022275855274596246,-0.021679689956949577
2713,RF US           d,0001281761,2015,5492,5674,5825,1147,1062,1163,0001281761-16-000108,10-K,2015-12-31,2016-02-16,20160216,REGIONS FINANCIAL CORP,1231,0.20884923525127458,0.187169545294325,0.19965665236051502,0.2381570408825438,0.08574423480083858,-0.021679689956949577,0.012487107066190023
2714,RF US           d,0001281761,2016,5674,5825,5949,1062,1163,1263,0001281761-17-000026,10-K,2016-12-31,2017-02-24,20170224,REGIONS FINANCIAL CORP,1231,0.187169545294325,0.19965665236051502,0.21230458900655572,0.08574423480083858,-0.04730642981270516,0.012487107066190023,0.012647936646040692
2715,RF US           d,0001281761,2017,5825,5949,6412,1163,1263,1759,0001281761-18-000016,10-K,2017-12-31,2018-02-26,20180226,REGIONS FINANCIAL CORP,1231,0.19965665236051502,0.21230458900655572,0.27432938240798505,-0.04730642981270516,-0.14734495338467773,0.012647936646040692,0.06202479340142933
2716,RF US           d,0001281761,2018,5949,6412,6712,1263,1759,1582,0001281761-19-000019,10-K,2018-12-31,2019-02-22,20190221,REGIONS FINANCIAL CORP,1231,0.21230458900655572,0.27432938240798505,0.23569725864123958,-0.14734495338467773,-0.18956501069645829,0.06202479340142933,-0.03863212376674546
2717,RF US           d,0001281761,2019,6412,6712,6655,1759,1582,1094,0001281761-20-000010,10-K,2019-12-31,2020-02-21,20200221,REGIONS FINANCIAL CORP,1231,0.27432938240798505,0.23569725864123958,0.1643876784372652,-0.025118638520700377,,-0.03863212376674546,-0.07130958020397438
2718,RF US           d,0001281761,2020,6712,6655,6605,1582,1094,2521,0001281761-21-000012,10-K,2020-12-31,2021-02-24,20210223,REGIONS FINANCIAL CORP,1231,0.23569725864123958,0.1643876784372652,0.3816805450416351,0.4719666816037114,0.12048279073099101,-0.07130958020397438,0.21729286660436992
2719,RF US           d,0001281761,2021,6655,6605,7531.0,1094,2521,2245.0,0001281761-22-000016,10-K,2021-12-31,2022-02-24,20220224,REGIONS FINANCIAL CORP,1231,0.1643876784372652,0.3816805450416351,0.29810118178196787,0.12048279073099101,0.03335464280006393,0.21729286660436992,-0.08357936325966725
2720,RF US           d,0001281761,2022,6605,7531.0,9153,2521,2245.0,2074,0001281761-23-000012,10-K,2022-12-31,2023-02-24,20230224,REGIONS FINANCIAL CORP,1231,0.3816805450416351,0.29810118178196787,0.22659237408499946,0.08355925379143739,0.05317330558858502,-0.08357936325966725,-0.07150880769696841
2721,RHI US         d,0000315213,2001,2699.32,2452.85,1904.95,186.1,121.11,2.17,0000912057-02-010203,10-K405,2001-12-31,2002-03-18,Not found,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.06894328942103936,0.049375216584789126,0.0011391375101708705,0.05317330558858502,0.11146785214456244,,-0.04823607907461826
2722,RHI US         d,0000315213,2002,2452.85,1904.95,1974.99,121.11,2.17,6.39,0001047469-03-010372,10-K,2002-12-31,2003-03-26,Not found,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.049375216584789126,0.0011391375101708705,0.0032354594200476963,0.2015156241005918,0.11453894190328183,-0.04823607907461826,0.0020963219098768257
2723,RHI US         d,0000315213,2003,1904.95,1974.99,2675.7,2.17,6.39,140.6,0001047469-04-006986,10-K,2003-12-31,2004-03-08,Not found,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.0011391375101708705,0.0032354594200476963,0.05254699704750159,0.11453894190328183,0.09588748050701741,0.0020963219098768257,0.0493115376274539
2724,RHI US         d,0000315213,2006,3338.44,4013.55,4645.67,237.87,283.18,296.21,0001193125-07-038451,10-K,2006-12-31,2007-02-23,20070223,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.07125184217778363,0.07055599157852774,0.06376044790094862,0.14699502500269088,0.1347526303651098,0.06732053215848004,-0.006795543677579119
2725,RHI US         d,0000315213,2007,4013.55,4645.67,4600.55,283.18,296.21,250.18,0001193125-08-034558,10-K,2007-12-31,2008-02-20,20080220,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.07055599157852774,0.06376044790094862,0.0543804545108737,0.1347526303651098,0.061740646673282606,-0.006795543677579119,-0.00937999339007492
2726,RHI US         d,0000315213,2009,4600.55,3036.55,3175.09,250.18,37.26,66.07,0001193125-10-034421,10-K,2009-12-31,2010-02-19,20100218,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.0543804545108737,0.012270504355271605,0.020808858961478254,0.061740646673282606,0.04788483981179804,-0.051489943545677014,0.008538354606206649
2727,RHI US         d,0000315213,2011,3175.09,3776.98,4111.21,66.07,149.92,209.94,0001193125-12-067457,10-K,2011-12-31,2012-02-17,20120217,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.020808858961478254,0.039693088128610686,0.05106525816000642,0.04788483981179804,0.0784302732829735,0.02742258377333908,0.011372170031395734
2728,RHI US         d,0000315213,2012,3776.98,4111.21,4245.9,149.92,209.94,252.2,0001193125-13-062356,10-K,2012-12-13,2013-02-15,20130215,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.039693088128610686,0.05106525816000642,0.0593984785322311,0.0784302732829735,0.06149982973339693,0.011372170031395734,0.008333220372224677
2729,RHI US         d,0000315213,2013,4111.21,4245.9,4695.01,209.94,252.2,305.93,0001193125-14-054441,10-K,2013-12-31,2014-02-14,20140214,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.05106525816000642,0.0593984785322311,0.06516067058430121,0.06149982973339693,0.11813559601829095,0.008333220372224677,0.005762192052070111
2730,RHI US         d,0000315213,2014,4245.9,4695.01,5094.93,252.2,305.93,357.8,0001628280-15-000736,10-K,2014-12-31,2015-02-13,20150213,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.0593984785322311,0.06516067058430121,0.07022667632332534,0.11813559601829095,-0.06741341900266683,0.005762192052070111,0.005066005739024132
2731,RHI US         d,0000315213,2015,4695.01,5094.93,5250.4,305.93,357.8,343.39,0001628280-16-011322,10-K,2015-12-31,2016-02-17,20160217,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.06516067058430121,0.07022667632332534,0.06540263598963889,-0.06741341900266683,0.6833856196388945,0.005066005739024132,-0.004824040333686455
2732,RHI US         d,0000315213,2016,5094.93,5250.4,5266.79,357.8,343.39,290.58,0001628280-17-001192,10-K,2016-12-31,2017-02-13,20170213,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.07022667632332534,0.06540263598963889,0.05517212571604336,0.6833856196388945,-0.06945177193647357,-0.004824040333686455,-0.010230510273595526
2733,RHI US         d,0000315213,2017,5250.4,5266.79,5800.27,343.39,290.58,434.29,0001628280-18-001911,10-K,2017-12-31,2018-02-20,20180220,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.06540263598963889,0.05517212571604336,0.07487410068841623,-0.06945177193647357,-1.0,-0.010230510273595526,0.019701974972372867
2734,RHI US         d,0000315213,2018,5266.79,5800.27,6074.43,290.58,434.29,454.43,0001628280-19-001488,10-K,2018-12-31,2019-02-15,20190215,HALF ROBERT INTERNATIONAL INC /DE/,1231,0.05517212571604336,0.07487410068841623,0.07481031142016617,0.9837945649463974,0.8764190859201542,0.019701974972372867,-6.378926825005571e-05
2735,RHI US         d,0000315213,2019,5800.27,6074.43,5109,434.29,454.43,306.28,0000315213-20-000029,10-K,2019-12-31,2020-02-14,20200214,ROBERT HALF INTERNATIONAL INC.,1231,0.07487410068841623,0.07481031142016617,0.05994910941475826,0.8764190859201542,0.11155265821277616,-6.378926825005571e-05,-0.014861202005407907
2736,RHI US         d,0000315213,2020,6074.43,5109,6461.44,454.43,306.28,598.63,0000315213-21-000025,10-K,2020-12-31,2021-02-12,20210212,ROBERT HALF INTERNATIONAL INC.,1231,0.07481031142016617,0.05994910941475826,0.09264653080427893,0.11155265821277616,0.019512472718021492,-0.014861202005407907,0.03269742138952066
2737,RHI US         d,0000315213,2021,5109,6461.44,7238.14,306.28,598.63,657.92,0000315213-22-000018,10-K,2021-12-31,2022-02-14,20220214,ROBERT HALF INTERNATIONAL INC.,1231,0.05994910941475826,0.09264653080427893,0.09089627998353167,0.3740104609585599,0.2592993524028007,0.03269742138952066,-0.0017502508207472567
2738,RHI US         d,0000315213,2022,6461.44,7238.14,6392.52,598.63,657.92,411.15,0000315213-23-000016,10-K,2022-12-31,2023-02-10,20230210,ROBERT HALF INTERNATIONAL INC.,1231,0.09264653080427893,0.09089627998353167,0.06431735841264477,0.2592993524028007,-0.02191927951588208,-0.0017502508207472567,-0.0265789215708869
2739,RJF US         d,0000720005,2011,2979.52,3399.89,3897.9,228.28,278.35,295.87,0000720005-11-000101,10-K,2011-09-30,2011-11-23,20111123,RAYMOND JAMES FINANCIAL INC,0930,0.07661636773708518,0.08187029580368778,0.07590497447343442,-0.02191927951588208,0.09053834871213824,,-0.005965321330253362
2740,RJF US         d,0000720005,2012,3399.89,3897.9,4595.8,278.35,295.87,367.15,0000720005-12-000113,10-K,2012-09-30,2012-11-21,20121121,RAYMOND JAMES FINANCIAL INC,0930,0.08187029580368778,0.07590497447343442,0.07988815875364462,0.09053834871213824,-0.033318270609542136,-0.005965321330253362,0.003983184280210203
2741,RJF US         d,0000720005,2013,3897.9,4595.8,4965.46,295.87,367.15,480.25,0000720005-13-000089,10-K,2013-09-30,2013-11-26,20131126,RAYMOND JAMES FINANCIAL INC,0930,0.07590497447343442,0.07988815875364462,0.09671812883398517,-0.2498831358605433,0.09578790347115226,0.003983184280210203,0.016829970080340553
2742,RJF US         d,0000720005,2014,4595.8,4965.46,5309.68,367.15,480.25,502.14,0000720005-14-000077,10-K,2014-09-30,2014-11-25,20141125,RAYMOND JAMES FINANCIAL INC,0930,0.07988815875364462,0.09671812883398517,0.09457067092555482,0.09578790347115226,0.35910261290105894,0.016829970080340553,-0.0021474579084303502
2743,RJF US         d,0000720005,2015,4965.46,5309.68,5521.12,480.25,502.14,529.35,0000720005-15-000075,10-K,2015-09-30,2015-11-25,20151125,RAYMOND JAMES FINANCIAL INC,0930,0.09671812883398517,0.09457067092555482,0.09587728576810503,0.35910261290105894,0.10666934644226841,-0.0021474579084303502,0.0013066148425502078
2744,RJF US         d,0000720005,2016,5309.68,5521.12,6525,502.14,529.35,636,0000720005-16-000169,10-K,2016-09-30,2016-11-22,20161122,RAYMOND JAMES FINANCIAL INC,0930,0.09457067092555482,0.09587728576810503,0.09747126436781609,-0.682978626854835,0.7957592587291135,0.0013066148425502078,0.0015939785997110545
2745,RJF US         d,0000720005,2017,5521.12,6525,7476,529.35,636,857,0000720005-17-000089,10-K,2017-09-30,2017-11-22,20171121,RAYMOND JAMES FINANCIAL INC,0930,0.09587728576810503,0.09747126436781609,0.11463349384697699,0.7957592587291135,-0.0018147229027063888,0.0015939785997110545,0.017162229479160906
2746,RL US           d,0001037038,2004,2439.34,2649.65,3305.42,174.24,169.23,190.43,0000950123-04-007137,10-K,2004-04-03,2004-06-07,Not found,POLO RALPH LAUREN CORP,0331,0.07142915706707552,0.06386881286207612,0.05761143818334735,-0.0018147229027063888,0.7386732963695455,,-0.006257374678728764
2747,RL US           d,0001037038,2005,2649.65,3305.42,3746.3,169.23,190.43,308,0000950123-05-008114,10-K,2005-04-02,2005-07-01,20050701,POLO RALPH LAUREN CORP,0331,0.06386881286207612,0.05761143818334735,0.08221445159223767,0.403983765432624,0.215107329430445,-0.006257374678728764,0.024603013408890317
2748,RL US           d,0001037038,2006,3305.42,3746.3,4295.4,190.43,308,400.9,0000950123-06-007753,10-K,2006-04-01,2006-06-15,20060615,POLO RALPH LAUREN CORP,0331,0.05761143818334735,0.08221445159223767,0.093332402104577,0.2487191317779695,0.17896008507985883,0.024603013408890317,0.011117950512339325
2749,RL US           d,0001037038,2007,3746.3,4295.4,4880.1,308,400.9,419.8,0000950123-07-008115,10-K,2007-03-31,2007-05-30,20070530,POLO RALPH LAUREN CORP,0331,0.08221445159223767,0.093332402104577,0.08602282740107785,0.17896008507985883,0.11354023589944837,0.011117950512339325,-0.007309574703499147
2750,RL US           d,0001037038,2008,4295.4,4880.1,5018.9,400.9,419.8,406,0000950123-08-006223,10-K,2008-03-29,2008-05-28,20080528,POLO RALPH LAUREN CORP,0331,0.093332402104577,0.08602282740107785,0.0808942198489709,0.11354023589944837,0.16739191087572616,-0.007309574703499147,-0.005128607552106951
2751,RL US           d,0001037038,2009,4880.1,5018.9,4978.9,419.8,406,479.5,0000950123-09-009558,10-K,2009-03-28,2009-05-27,20090527,POLO RALPH LAUREN CORP,0331,0.08602282740107785,0.0808942198489709,0.0963064130631264,0.16739191087572616,0.23989190639714555,-0.005128607552106951,0.015412193214155503
2752,RL US           d,0001037038,2010,5018.9,4978.9,5660.3,406,479.5,567.6,0000950123-10-055188,10-K,2010-04-03,2010-06-02,20100602,POLO RALPH LAUREN CORP,0331,0.0808942198489709,0.0963064130631264,0.10027737045739625,0.1140845522901622,0.4671577934505298,0.015412193214155503,0.00397095739426985
2753,RL US           d,0001037038,2012,5660.3,6860,6945,567.6,681,750,0001193125-12-247066,10-K,2012-03-31,2012-05-24,20120524,RALPH LAUREN CORP,0331,0.10027737045739625,0.09927113702623906,0.1079913606911447,0.4671577934505298,0.4666390814109858,0.0029647239631126615,0.008720223664905644
2754,RL US           d,0001037038,2013,6860,6945,7450,681,750,776,0001037038-13-000009,10-K,2013-03-30,2013-05-23,20130523,RALPH LAUREN CORP,0331,0.09927113702623906,0.1079913606911447,0.10416107382550335,0.4666390814109858,0.2541966426858513,0.008720223664905644,-0.0038302868656413525
2755,RL US           d,0001037038,2014,6945,7450,7620.3,750,776,702.2,0001037038-14-000006,10-K,2014-03-29,2014-05-15,20140515,RALPH LAUREN CORP,0331,0.1079913606911447,0.10416107382550335,0.09214860307336982,0.09694290198440489,0.04875315055737092,-0.0038302868656413525,-0.012012470752133533
2756,RL US           d,0001037038,2015,7450,7620.3,7405.2,776,702.2,396.4,0001037038-15-000006,10-K,2015-03-28,2015-05-15,20150515,RALPH LAUREN CORP,0331,0.10416107382550335,0.09214860307336982,0.05352995192567385,0.04875315055737092,0.011735717630294568,-0.012012470752133533,-0.03861865114769597
2757,RL US           d,0001037038,2016,7620.3,7405.2,6652.8,702.2,396.4,-99.3,0001037038-16-000019,10-K,2016-04-02,2016-05-19,20160519,RALPH LAUREN CORP,0331,0.09214860307336982,0.05352995192567385,-0.014926046176046176,0.011735717630294568,0.07641030292036999,-0.03861865114769597,-0.06845599810172003
2758,RL US           d,0001037038,2017,7405.2,6652.8,6182.3,396.4,-99.3,162.8,0001037038-17-000004,10-K,2017-04-01,2017-05-18,20170518,RALPH LAUREN CORP,0331,0.05352995192567385,-0.014926046176046176,0.02633324167381072,0.07641030292036999,0.047448882236468815,-0.06845599810172003,0.0412592878498569
2759,RL US           d,0001037038,2018,6652.8,6182.3,6313,-99.3,162.8,430.9,0001037038-18-000007,10-K,2018-03-31,2018-05-23,20180523,RALPH LAUREN CORP,0331,-0.014926046176046176,0.02633324167381072,0.06825597972437826,0.047448882236468815,0.017473194598226435,0.0412592878498569,0.04192273805056754
2760,RL US           d,0001037038,2019,6182.3,6313,6159.8,162.8,430.9,384.3,0001037038-19-000005,10-K,2019-03-30,2019-05-16,20190516,RALPH LAUREN CORP,0330,0.02633324167381072,0.06825597972437826,0.06238838923341667,0.017473194598226435,0.01154137257113232,0.04192273805056754,-0.00586759049096159
2761,RL US           d,0001037038,2021,6159.8,4400.8,6218.5,384.3,-121.1,600.1,0001037038-21-000022,10-K,2021-03-27,2021-05-20,20210520,RALPH LAUREN CORP,0328,0.06238838923341667,-0.027517724050172693,0.09650237195465144,0.01154137257113232,-0.01985862881443603,-0.09577370377455095,0.12402009600482414
2762,RL US           d,0001037038,2022,4400.8,6218.5,6443.6,-121.1,600.1,522.7,0001037038-22-000014,10-K,2022-04-02,2022-05-24,20220524,RALPH LAUREN CORP,0328,-0.027517724050172693,0.09650237195465144,0.08111925010863492,-0.01985862881443603,-0.02989310155586723,0.12402009600482414,-0.01538312184601652
2763,RL US           d,0001037038,2023,6218.5,6443.6,0,600.1,522.7,0,0001037038-23-000015,10-K,2023-04-01,2023-05-25,20230525,RALPH LAUREN CORP,0328,0.09650237195465144,0.08111925010863492,,-0.01985862881443603,-0.02989310155586723,-0.01538312184601652,
2764,RMD US         d,0000943819,2000,88.63,115.62,155.16,16.1,22.23,11.63,0000943819-00-000018,10-K,2000-06-30,2000-09-25,Not found,RESMED INC,0630,0.1816540674715108,0.1922677737415672,0.07495488527971127,-0.02989310155586723,0.02846315636785625,,-0.11731288846185593
2765,RMD US         d,0000943819,2018,2066.74,2340.2,2606.57,342.28,315.59,404.59,0000943819-18-000013,10-K,2018-06-30,2018-08-17,20180817,RESMED INC,0630,0.1656134782314176,0.13485599521408426,0.1552193112020778,0.02846315636785625,0.06339596651258121,-0.05741177852748294,0.02036331598799354
2766,RMD US         d,0000943819,2019,2340.2,2606.57,2957.01,315.59,404.59,621.67,0000943819-19-000017,10-K,2019-06-30,2019-08-08,20190807,RESMED INC,0630,0.13485599521408426,0.1552193112020778,0.21023601543450984,0.06339596651258121,0.14760722661992162,0.02036331598799354,0.055016704232432045
2767,RMD US         d,0000943819,2020,2606.57,2957.01,3196.83,404.59,621.67,474.51,0000943819-20-000013,10-K,2020-06-30,2020-08-13,20200812,RESMED INC,0630,0.1552193112020778,0.21023601543450984,0.14843141487035594,0.14760722661992162,-0.005554185816264034,0.055016704232432045,-0.061804600564153905
2768,RMD US         d,0000943819,2021,2957.01,3196.83,3578.13,621.67,474.51,779.44,0000943819-21-000017,10-K,2021-06-30,2021-08-17,20210816,RESMED INC,0630,0.21023601543450984,0.14843141487035594,0.21783445542783522,-0.005554185816264034,-0.2705643993650665,-0.061804600564153905,0.06940304055747928
2769,RMD US         d,0000943819,2022,3196.83,3578.13,4222.99,474.51,779.44,897.56,0000943819-22-000010,10-K,2022-06-30,2022-08-12,20220811,RESMED INC,0630,0.14843141487035594,0.21783445542783522,0.21254135103327262,-0.2705643993650665,-0.14827570640671922,0.06940304055747928,-0.005293104394562598
2770,RMD US         d,0000943819,2023,3578.13,4222.99,0,779.44,897.56,0,0000943819-23-000011,10-K,2023-06-30,2023-08-11,20230810,RESMED INC,0630,0.21783445542783522,0.21254135103327262,,-0.14827570640671922,0.2560561184723305,-0.005293104394562598,
2771,ROK US         d,0001024478,2012,6000.4,6259.4,6351.9,697.8,737,756.3,0001024478-12-000024,10-K,2012-09-30,2012-11-19,20121119,ROCKWELL AUTOMATION INC,0930,0.1162922471835211,0.11774291465635685,0.11906673593727861,0.2560561184723305,0.18758687450357425,,0.0013238212809217609
2772,ROK US         d,0001024478,2021,6329.8,6997.4,7760.4,1023.4,1358.1,932.2,0001024478-21-000083,10-K,2021-09-30,2021-11-09,20211109,"ROCKWELL AUTOMATION, INC",0930,0.1616796739233467,0.19408637493926315,0.1201226740889645,0.18758687450357425,0.002758880145468188,0.0763434602829063,-0.07396370085029864
2773,ROK US         d,0001024478,2022,6997.4,7760.4,9058,1358.1,932.2,1387.4,0001024478-22-000093,10-K,2022-09-30,2022-11-08,20221108,"ROCKWELL AUTOMATION, INC",0930,0.19408637493926315,0.1201226740889645,0.15316846986089647,0.002758880145468188,0.0617060080245949,-0.07396370085029864,0.033045795771931966
2774,ROK US         d,0001024478,2023,7760.4,9058,0,932.2,1387.4,0,0001024478-23-000126,10-K,2023-09-30,2023-11-08,20231108,"ROCKWELL AUTOMATION, INC",0930,0.1201226740889645,0.15316846986089647,,0.0617060080245949,0.0005300561466880949,0.033045795771931966,
2775,ROL US         d,0000084839,2001,649.56,649.92,665.43,9.55,16.94,27.11,0000912057-02-010621,10-K405,2001-12-31,2002-03-20,Not found,ROLLINS INC,1231,0.014702259991378782,0.02606474643032989,0.04074057376433284,0.0005300561466880949,0.09208280192288829,,0.014675827334002953
2776,ROL US         d,0000084839,2003,665.43,677.01,750.88,27.11,35.76,52.06,0000084839-04-000012,10-K,2003-12-31,2004-03-15,Not found,ROLLINS INC,1231,0.04074057376433284,0.05282049009615811,0.06933198380566802,1.8083645443196004,2.7340149662888047,0.026755743665828217,0.01651149370950991
2777,ROL US         d,0000084839,2005,750.88,802.42,858.88,52.06,52.77,57.81,0000912057-06-000285,10-K,2005-12-31,2006-03-06,20060306,ROLLINS INC,1231,0.06933198380566802,0.06576356521522396,0.06730858792846497,2.7340149662888047,1.4729155918885668,0.012943075119065853,0.001545022713241015
2778,ROL US         d,0000084839,2007,858.88,894.92,1020.56,57.81,64.73,68.93,0001047469-08-002054,10-K,2007-12-31,2008-02-29,20080229,ROLLINS INC,1231,0.06730858792846497,0.07233048764135343,0.06754134984714276,0.6578672871700232,0.2406930597231634,0.006566922426129468,-0.004789137794210668
2779,ROL US         d,0000084839,2019,1821.57,2015.48,2161.22,231.66,203.35,260.82,0001171200-20-000103,10-K,2019-12-31,2020-02-28,20200228,ROLLINS INC,1231,0.1271760075100051,0.10089407982217635,0.12068183711052091,0.2406930597231634,0.07906706403694921,0.028563592180822925,0.01978775728834456
2780,ROL US         d,0000084839,2020,2015.48,2161.22,2424.3,203.35,260.82,356.57,0001171200-21-000076,10-K,2020-12-31,2021-02-26,20210226,ROLLINS INC,1231,0.10089407982217635,0.12068183711052091,0.14708163181124448,0.07906706403694921,0.21774919474660281,0.01978775728834456,0.026399794700723567
2781,ROL US         d,0000084839,2022,2424.3,2695.82,3073.28,356.57,368.6,434.96,0000084839-23-000006,10-K,2022-12-31,2023-02-16,20230216,ROLLINS INC,1231,0.14708163181124448,0.13673019711998577,0.14152957101207828,0.21774919474660281,-0.01749417405114969,0.016048360009464857,0.004799373892092507
2782,RVTY US        d,0000031791,2006,1429.09,3020.19,1702.37,96.04,387.69,131.69,0001193125-06-058022,10-K,2006-01-01,2006-03-17,20060317,PERKINELMER INC,0103,0.06720360509135184,0.12836609617275735,0.07735686131687002,-0.01749417405114969,0.024646334020219894,,-0.051009234855887334
2783,RVTY US        d,0000031791,2006,1429.09,3020.19,1702.37,96.04,387.69,131.69,0001193125-07-044201,10-K,2006-12-31,2007-03-01,20070301,PERKINELMER INC,1230,0.06720360509135184,0.12836609617275735,0.07735686131687002,0.024646334020219894,0.21274537846596608,0.0,-0.051009234855887334
2784,RVTY US        d,0000031791,2010,,1550.77,1701.77,,82.08,390.98,0001193125-10-044544,10-K,2010-01-03,2010-03-01,20100301,PERKINELMER INC,1230,,0.05292854517433275,0.22974902601409122,0.21274537846596608,-0.2937497720447886,-0.0754375509984246,0.1768204808397585
2785,RVTY US        d,0000031791,2011,1550.77,1701.77,4023.7,82.08,390.98,77.6,0001193125-11-051468,10-K,2011-01-02,2011-03-01,20110301,PERKINELMER INC,0102,0.05292854517433275,0.22974902601409122,0.019285732037676764,-0.2937497720447886,0.01265596166028597,0.1768204808397585,-0.21046329397641445
2786,RVTY US        d,0000031791,2012,1701.77,4023.7,2157.59,390.98,77.6,167.21,0001445305-12-000499,10-K,2012-01-01,2012-02-28,20120228,PERKINELMER INC,0102,0.22974902601409122,0.019285732037676764,0.07749850527672078,0.01265596166028597,-0.23706363129479288,-0.21046329397641445,0.058212773239044016
2787,RVTY US        d,0000031791,2014,2157.59,2237.22,,167.21,157.78,,0000031791-15-000003,10-K,2014-12-28,2015-02-24,20150224,PERKINELMER INC,0102,0.07749850527672078,0.07052502659550693,,-0.23706363129479288,0.3650024063742179,0.05123929455783016,
2788,RVTY US        d,0000031791,2016,,2104.82,4372.5,,212.43,526.93,0000031791-16-000014,10-K,2016-01-03,2016-03-01,20160301,PERKINELMER INC,0102,,0.1009254948166589,0.12051000571755288,0.3650024063742179,-0.11484695343310088,0.03040046822115197,0.019584510900893984
2789,RVTY US        d,0000031791,2019,2778,2883.67,,237.93,227.56,,0000031791-20-000003,10-K,2019-12-29,2020-02-25,20200225,PERKINELMER INC,1229,0.08564794816414686,0.0789133291950882,,-0.11484695343310088,0.07820884953141086,-0.022012165621570698,
2790,RVTY US        d,0000031791,2021,,3782.75,3827.81,,727.89,943.16,0000031791-21-000003,10-K,2021-01-03,2021-03-02,20210302,PERKINELMER INC,1229,,0.19242350142092393,0.24639676472970184,0.07820884953141086,-0.10400974214778781,0.11351017222583573,0.05397326330877791
2791,RVTY US        d,0000031791,2022,3782.75,3827.81,6062.39,727.89,943.16,1262.27,0000031791-22-000003,10-K,2022-01-02,2022-03-03,20220303,PERKINELMER INC,1229,0.19242350142092393,0.24639676472970184,0.20821326242620483,-0.10400974214778781,,0.05397326330877791,-0.03818350230349701
2792,RVTY US        d,0000031791,2023,3827.81,6062.39,0,943.16,1262.27,0,0000031791-23-000004,10-K,2023-01-01,2023-03-01,20230301,PERKINELMER INC,1229,0.24639676472970184,0.20821326242620483,,0.2897228438629712,0.0064068339562200205,-0.03818350230349701,
2793,SBUX US       d,0000829224,2004,4075.52,5294.25,6369.3,268.35,388.97,494.37,0000891020-05-000050,10-K/A,2004-10-03,2005-02-18,20050218,STARBUCKS CORP,0928,0.06584435851130654,0.07347027435425225,0.07761763459092835,0.2897228438629712,0.0064068339562200205,,0.004147360236676098
2794,SBUX US       d,0000829224,2005,5294.25,6369.3,7786.94,388.97,494.37,564.26,0000891020-05-000350,10-K,2005-10-02,2005-12-16,20051216,STARBUCKS CORP,1002,0.07347027435425225,0.07761763459092835,0.07246235363313445,0.0064068339562200205,0.0440318302387267,0.004147360236676098,-0.005155280957793898
2795,SBUX US       d,0000829224,2007,7786.94,9411.5,10383,564.26,672.64,315.5,0000950134-07-024667,10-K,2007-09-30,2007-11-29,20071129,STARBUCKS CORP,1002,0.07246235363313445,0.07147001009403389,0.030386208224983145,0.0440318302387267,0.12296747967479683,-0.0061476244968944604,-0.04108380186905075
2796,SBUX US       d,0000829224,2008,9411.5,10383,9774.6,672.64,315.5,390.8,0000950134-08-021134,10-K,2008-09-28,2008-11-24,20081124,STARBUCKS CORP,1002,0.07147001009403389,0.030386208224983145,0.03998117570028441,0.12296747967479683,0.013687782805429793,-0.04108380186905075,0.009594967475301263
2797,SBUX US       d,0000829224,2009,10383,9774.6,10707.4,315.5,390.8,945.6,0000950123-09-064772,10-K,2009-09-27,2009-11-20,20091120,STARBUCKS CORP,0928,0.030386208224983145,0.03998117570028441,0.08831275566430694,0.013687782805429793,0.26347505858721126,0.009594967475301263,0.04833157996402253
2798,SBUX US       d,0000829224,2010,9774.6,10707.4,11700.4,390.8,945.6,1245.7,0001193125-10-266333,10-K,2010-10-03,2010-11-22,20101122,STARBUCKS CORP,0928,0.03998117570028441,0.08831275566430694,0.10646644559160372,0.26347505858721126,0.2810457516339869,0.04833157996402253,0.01815368992729678
2799,SBUX US       d,0000829224,2012,11700.4,13299.5,14866.8,1245.7,1383.8,8.3,0000829224-12-000007,10-K,2012-09-30,2012-11-16,20121116,STARBUCKS CORP,0928,0.10646644559160372,0.1040490243994135,0.0005582909570317756,0.2810457516339869,0.24014065085493666,0.01573626873510657,-0.10349073344238173
